id;k1;b1;D1;p-value linear 1;R_score1;AIC_linear1;kef x^2 (1);kef x (1);kef 1 (1);p-value quadr 1;R_score quadr 1;AIC_quadr1
0496;-1.894;13.554;1.894;0.0000000000000000000000000;0.998;-30.333;-0.037;-1.543;12.847;0.0000000000000000000000000;0.999;-65.269
0497;-2.005;15.486;2.005;0.0000000000000000000000000;0.999;-85.512;-0.003;-1.976;15.429;0.0000000000000000000000000;0.999;-84.139
0498;-1.922;14.820;1.922;0.0000000000000000000000000;0.999;-52.047;0.006;-1.974;14.925;0.0000000000000000000000000;0.999;-50.968
0499;-1.967;13.448;1.967;0.0000000000000000000000000;0.999;-69.351;-0.002;-1.952;13.418;0.0000000000000000000000000;0.999;-67.469
0501;-1.898;13.758;1.898;0.0000000000000000000000000;0.999;-74.930;0.010;-1.989;13.941;0.0000000000000000000000000;0.999;-78.070
0502;-1.852;14.092;1.852;0.0000000000000000000000000;0.994;10.055;-0.033;-1.541;13.467;0.0000000000000000000000000;0.995;4.260
0503;-1.875;13.438;1.875;0.0000000000000000000000000;0.999;-54.317;-0.019;-1.699;13.084;0.0000000000000000000000000;0.999;-65.113
0504;-1.965;13.968;1.965;0.0000000000000000000000000;1.000;-112.390;0.001;-1.973;13.983;0.0000000000000000000000000;1.000;-110.468
0505;-2.004;16.544;2.004;0.0000000000000000000000000;1.000;-161.316;-0.002;-1.987;16.509;0.0000000000000000000000000;1.000;-160.804
0506;-1.977;14.390;1.977;0.0000000000000000000000000;0.999;-51.956;0.002;-1.996;14.428;0.0000000000000000000000000;0.999;-50.077
0507;-1.873;12.923;1.873;0.0000000000000000000000000;0.997;-23.189;-0.037;-1.528;12.229;0.0000000000000000000000000;0.999;-48.137
0509;-1.997;14.290;1.997;0.0000000000000000000000000;0.998;-30.581;0.004;-2.030;14.356;0.0000000000000000000000000;0.998;-28.798
0510;-1.970;14.936;1.970;0.0000000000000000000000000;0.999;-67.254;-0.006;-1.912;14.821;0.0000000000000000000000000;0.999;-66.885
0511;-1.944;14.063;1.944;0.0000000000000000000000000;1.000;-106.185;0.001;-1.952;14.079;0.0000000000000000000000000;1.000;-104.267
0512;-2.008;14.342;2.008;0.0000000000000000000000000;0.999;-51.521;0.009;-2.095;14.516;0.0000000000000000000000000;0.999;-52.083
0513;-1.962;15.327;1.962;0.0000000000000000000000000;0.998;-40.684;-0.002;-1.948;15.297;0.0000000000000000000000000;0.998;-38.739
0515;-1.972;14.849;1.972;0.0000000000000000000000000;1.000;-94.828;-0.003;-1.947;14.797;0.0000000000000000000000000;1.000;-93.459
0516;-1.999;14.855;1.999;0.0000000000000000000000000;0.999;-47.969;0.012;-2.112;15.082;0.0000000000000000000000000;0.999;-50.036
0517;-1.954;14.753;1.954;0.0000000000000000000000000;0.998;-42.034;0.000;-1.954;14.753;0.0000000000000000000000000;0.998;-40.034
0518;-1.987;15.163;1.987;0.0000000000000000000000000;0.998;-32.461;0.000;-1.991;15.170;0.0000000000000000000000000;0.998;-30.464
0519;-1.946;14.168;1.946;0.0000000000000000000000000;0.999;-72.297;-0.006;-1.891;14.058;0.0000000000000000000000000;0.999;-71.960
0520;-2.007;16.368;2.007;0.0000000000000000000000000;0.990;35.969;0.008;-2.081;16.517;0.0000000000000000000000000;0.990;37.751
0521;-1.885;14.251;1.885;0.0000000000000000000000000;0.999;-79.392;0.005;-1.934;14.351;0.0000000000000000000000000;0.999;-79.014
0522;-1.801;11.781;1.801;0.0000000000000000000000000;0.997;-21.390;-0.047;-1.358;10.890;0.0000000000000000000000000;0.999;-77.692
0524;-1.946;13.999;1.946;0.0000000000000000000000000;0.999;-52.685;-0.025;-1.707;13.518;0.0000000000000000000000000;0.999;-77.175
0525;-1.995;15.186;1.995;0.0000000000000000000000000;1.000;-87.394;0.001;-2.002;15.200;0.0000000000000000000000000;1.000;-85.434
0526;-1.866;13.717;1.866;0.0000000000000000000000000;1.000;-97.064;0.008;-1.944;13.874;0.0000000000000000000000000;1.000;-101.696
0527;-1.890;13.198;1.890;0.0000000000000000000000000;0.999;-54.364;-0.030;-1.607;12.631;0.0000000000000000000000000;1.000;-100.153
0528;-1.910;14.114;1.910;0.0000000000000000000000000;0.999;-61.974;0.019;-2.091;14.479;0.0000000000000000000000000;0.999;-77.130
0529;-1.924;14.424;1.924;0.0000000000000000000000000;0.999;-49.738;-0.022;-1.719;14.011;0.0000000000000000000000000;0.999;-63.886
