id;k1;b1;D1;p-value linear 1;R_score1;AIC_linear1;kef x^2 (1);kef x (1);kef 1 (1);p-value quadr 1;R_score quadr 1;AIC_quadr1
0625;-1.982;15.616;1.982;0.000;0.998;-51.903;0.007;-2.028;15.686;0.000;0.998;-50.206
0626;-1.914;13.952;1.914;0.000;0.999;-62.809;0.020;-2.055;14.166;0.000;0.999;-65.123
0627;-1.957;14.344;1.957;0.000;0.997;-41.645;0.017;-2.072;14.520;0.000;0.997;-41.061
0628;-2.024;13.876;2.024;0.000;0.980;22.286;0.019;-2.156;14.077;0.000;0.980;24.055
0629;-1.982;14.147;1.982;0.000;0.995;-20.016;0.016;-2.095;14.319;0.000;0.995;-18.677
0630;-2.000;15.398;2.000;0.000;0.989;2.705;0.034;-2.237;15.759;0.000;0.990;3.289
0631;-1.833;13.085;1.833;0.000;0.999;-68.291;-0.015;-1.732;12.931;0.000;0.999;-68.887
0632;-1.992;14.941;1.992;0.000;0.999;-82.256;0.023;-2.153;15.186;0.000;1.000;-92.150
0633;-1.827;14.761;1.827;0.000;0.998;-60.875;0.050;-2.170;15.284;0.000;1.000;-99.310
0635;-1.969;14.075;1.969;0.000;0.998;-56.752;0.013;-2.060;14.213;0.000;0.998;-56.166
0637;-1.956;15.313;1.956;0.000;1.000;-99.797;0.001;-1.961;15.320;0.000;1.000;-97.811
0639;-1.949;14.125;1.949;0.000;0.999;-92.253;-0.007;-1.900;14.051;0.000;0.999;-91.522
0640;-1.789;12.597;1.789;0.000;0.999;-84.598;-0.018;-1.663;12.404;0.000;0.999;-89.993
0641;-1.890;13.721;1.890;0.000;0.997;-43.035;-0.069;-1.415;12.998;0.000;0.999;-88.738
0642;-1.840;12.496;1.840;0.000;0.993;-18.066;-0.105;-1.114;11.391;0.000;0.999;-69.039
0643;-1.937;15.121;1.937;0.000;0.998;-50.847;0.012;-2.023;15.251;0.000;0.998;-49.881
0644;-1.956;13.983;1.956;0.000;0.999;-68.559;0.007;-2.003;14.054;0.000;0.999;-67.107
0645;-1.943;13.683;1.943;0.000;0.999;-70.318;-0.003;-1.921;13.649;0.000;0.999;-68.449
0646;-1.795;13.708;1.795;0.000;0.999;-96.035;-0.007;-1.744;13.631;0.000;0.999;-95.608
0647;-1.890;14.442;1.890;0.000;0.995;-27.402;-0.025;-1.714;14.173;0.000;0.996;-27.496
0648;-1.952;14.989;1.952;0.000;0.997;-36.741;-0.008;-1.894;14.901;0.000;0.997;-35.036
0650;-1.852;13.067;1.852;0.000;0.997;-43.199;-0.056;-1.467;12.481;0.000;0.999;-63.823
0651;-1.965;13.947;1.965;0.000;0.986;9.625;0.051;-2.319;14.487;0.000;0.987;9.043
0654;-1.926;13.013;1.926;0.000;0.999;-92.533;-0.002;-1.915;12.996;0.000;0.999;-90.597
0655;-1.822;14.064;1.822;0.000;0.998;-62.734;0.015;-1.928;14.225;0.000;0.999;-63.110
0656;-1.950;13.604;1.950;0.000;0.996;-33.943;0.023;-2.109;13.846;0.000;0.997;-34.040
0657;-1.899;13.198;1.899;0.000;0.999;-81.490;-0.026;-1.718;12.923;0.000;1.000;-95.003
0658;-2.006;14.926;2.006;0.000;0.997;-33.195;0.037;-2.264;15.320;0.000;0.997;-36.949
0660;-1.917;13.903;1.917;0.000;0.998;-53.005;0.007;-1.968;13.981;0.000;0.998;-51.400
0661;-1.969;14.508;1.969;0.000;0.999;-72.221;0.011;-2.049;14.629;0.000;0.999;-72.019
0663;-1.893;13.168;1.893;0.000;0.989;-1.669;-0.002;-1.878;13.145;0.000;0.989;0.325
0664;-1.889;13.285;1.889;0.000;0.999;-85.031;0.011;-1.965;13.400;0.000;0.999;-85.531
0665;-1.897;12.837;1.897;0.000;0.999;-65.461;-0.044;-1.589;12.367;0.000;1.000;-98.990
0666;-1.960;15.062;1.960;0.000;0.999;-66.063;0.005;-1.991;15.111;0.000;0.999;-64.293
0667;-1.959;14.667;1.959;0.000;0.999;-73.044;-0.015;-1.857;14.512;0.000;0.999;-74.137
0668;-1.953;15.328;1.953;0.000;0.998;-57.524;0.044;-2.260;15.794;0.000;0.999;-78.359
0669;-1.906;14.581;1.906;0.000;0.997;-41.213;-0.049;-1.567;14.066;0.000;0.998;-53.791
0670;-1.972;14.758;1.972;0.000;0.998;-47.170;0.014;-2.070;14.908;0.000;0.998;-46.382
0672;-1.933;13.473;1.933;0.000;0.997;-37.778;0.010;-2.004;13.580;0.000;0.997;-36.232
0673;-1.929;13.595;1.929;0.000;0.993;-11.400;0.011;-2.004;13.710;0.000;0.993;-9.621
0674;-1.975;14.353;1.975;0.000;0.999;-81.030;0.020;-2.111;14.561;0.000;0.999;-86.743
0675;-1.934;13.595;1.934;0.000;0.999;-72.369;-0.021;-1.786;13.370;0.000;0.999;-77.077
0676;-1.907;14.057;1.907;0.000;0.999;-70.361;-0.004;-1.881;14.018;0.000;0.999;-68.531
0677;-1.980;13.454;1.980;0.000;0.998;-43.984;-0.005;-1.945;13.400;0.000;0.998;-42.124
0678;-1.990;14.849;1.990;0.000;0.999;-63.382;0.003;-2.013;14.884;0.000;0.999;-61.491
0679;-1.878;12.930;1.878;0.000;0.998;-52.284;-0.042;-1.588;12.488;0.000;0.999;-65.848
0680;-2.033;15.739;2.033;0.000;0.990;-0.359;0.046;-2.350;16.223;0.000;0.991;-1.242
0682;-1.979;13.798;1.979;0.000;0.997;-43.344;0.011;-2.053;13.910;0.000;0.998;-41.934
0683;-1.976;14.563;1.976;0.000;0.998;-48.832;0.017;-2.096;14.746;0.000;0.998;-48.768
0684;-1.941;14.869;1.941;0.000;0.995;-26.090;0.003;-1.965;14.905;0.000;0.995;-24.126
0686;-1.989;16.372;1.989;0.000;0.999;-91.295;-0.005;-1.957;16.323;0.000;0.999;-89.819
0687;-1.799;12.816;1.799;0.000;0.999;-79.956;0.004;-1.826;12.856;0.000;0.999;-78.211
0688;-1.970;15.144;1.970;0.000;0.999;-78.808;-0.009;-1.905;15.045;0.000;0.999;-78.273
0689;-1.976;13.973;1.976;0.000;0.998;-44.471;0.020;-2.115;14.184;0.000;0.998;-44.728
0690;-1.959;15.014;1.959;0.000;0.999;-75.125;-0.039;-1.691;14.607;0.000;1.000;-110.448
0691;-1.724;12.011;1.724;0.000;0.999;-75.683;-0.030;-1.513;11.689;0.000;0.999;-91.848
0692;-1.989;14.867;1.989;0.000;0.995;-21.529;0.038;-2.253;15.269;0.000;0.996;-23.530
0693;-1.912;13.924;1.912;0.000;0.998;-61.778;0.026;-2.094;14.200;0.000;0.999;-67.054
0694;-2.001;15.682;2.001;0.000;0.999;-73.983;0.009;-2.062;15.774;0.000;0.999;-73.080
0695;-1.888;13.625;1.888;0.000;0.995;-27.224;-0.028;-1.691;13.325;0.000;0.996;-27.845
0699;-1.966;13.652;1.966;0.000;0.999;-75.391;-0.005;-1.928;13.595;0.000;0.999;-73.827
0700;-1.877;13.018;1.877;0.000;0.999;-65.561;-0.025;-1.703;12.753;0.000;0.999;-71.135
0701;-1.946;12.381;1.946;0.000;0.994;-17.130;-0.023;-1.788;12.139;0.000;0.994;-16.330
0702;-1.785;12.689;1.785;0.000;0.999;-72.817;0.028;-1.977;12.981;0.000;0.999;-83.478
0703;-1.937;13.990;1.937;0.000;0.992;-7.827;-0.023;-1.781;13.753;0.000;0.992;-6.683
0704;-1.938;13.726;1.938;0.000;0.998;-48.259;-0.009;-1.872;13.626;0.000;0.998;-46.810
0705;-1.985;15.012;1.985;0.000;0.998;-53.344;0.014;-2.079;15.155;0.000;0.998;-52.701
0706;-1.957;15.012;1.957;0.000;0.998;-50.240;0.001;-1.965;15.025;0.000;0.998;-48.250
0707;-1.868;13.678;1.868;0.000;0.999;-77.651;-0.003;-1.845;13.643;0.000;0.999;-75.824
0708;-1.929;13.867;1.929;0.000;0.996;-31.401;-0.009;-1.870;13.776;0.000;0.996;-29.666
0709;-1.904;14.356;1.904;0.000;0.997;-38.874;-0.016;-1.790;14.183;0.000;0.997;-38.117
0710;-1.934;14.192;1.934;0.000;0.999;-81.287;-0.001;-1.925;14.178;0.000;0.999;-79.319
0711;-1.901;13.325;1.901;0.000;0.999;-65.757;0.008;-1.954;13.406;0.000;0.999;-64.389
0712;-1.947;13.951;1.947;0.000;0.999;-63.371;-0.023;-1.791;13.713;0.000;0.999;-66.917
0713;-1.982;14.976;1.982;0.000;0.999;-83.078;-0.002;-1.967;14.954;0.000;0.999;-81.160
0714;-1.945;14.062;1.945;0.000;0.997;-44.732;0.016;-2.056;14.231;0.000;0.998;-44.169
0715;-1.939;14.406;1.939;0.000;0.997;-40.351;-0.020;-1.800;14.194;0.000;0.997;-40.324
0716;-1.974;15.392;1.974;0.000;0.996;-30.444;0.026;-2.151;15.662;0.000;0.996;-30.792
0717;-1.805;13.050;1.805;0.000;0.998;-55.338;-0.007;-1.753;12.972;0.000;0.998;-53.761
0719;-1.982;14.433;1.982;0.000;0.999;-63.378;0.036;-2.233;14.816;0.000;0.999;-78.453
0720;-1.929;16.010;1.929;0.000;0.998;-59.351;0.033;-2.158;16.357;0.000;0.999;-68.704
0721;-1.980;14.639;1.980;0.000;1.000;-98.382;0.003;-2.002;14.674;0.000;1.000;-96.712
0722;-1.840;13.568;1.840;0.000;0.998;-57.205;-0.042;-1.547;13.121;0.000;0.999;-74.989
0723;-1.956;13.149;1.956;0.000;0.997;-35.571;-0.054;-1.584;12.582;0.000;0.998;-48.394
0724;-1.925;13.831;1.925;0.000;0.998;-47.796;0.023;-2.084;14.074;0.000;0.998;-49.153
0725;-1.940;13.895;1.940;0.000;0.999;-82.105;-0.005;-1.907;13.846;0.000;0.999;-80.503
0726;-1.886;12.468;1.886;0.000;0.998;-47.066;-0.053;-1.516;11.903;0.000;0.999;-69.450
0727;-1.951;15.029;1.951;0.000;1.000;-98.613;0.011;-2.024;15.140;0.000;1.000;-100.301
0729;-1.901;14.545;1.901;0.000;0.998;-49.484;-0.010;-1.835;14.443;0.000;0.998;-48.077
0730;-1.960;14.902;1.960;0.000;0.998;-53.529;0.011;-2.033;15.014;0.000;0.998;-52.354
0731;-2.005;14.482;2.005;0.000;0.970;34.873;-0.027;-1.820;14.199;0.000;0.970;36.571
0732;-1.881;14.252;1.881;0.000;0.999;-70.454;0.008;-1.933;14.332;0.000;0.999;-69.183
0733;-1.910;13.693;1.910;0.000;0.999;-72.295;0.004;-1.937;13.734;0.000;0.999;-70.498
0734;-1.957;15.413;1.957;0.000;0.999;-72.276;0.021;-2.102;15.633;0.000;0.999;-76.678
0735;-1.985;14.692;1.985;0.000;0.995;-23.635;0.025;-2.159;14.957;0.000;0.995;-23.431
0736;-1.892;14.128;1.892;0.000;0.998;-54.912;-0.016;-1.782;13.960;0.000;0.998;-54.901
0737;-1.943;13.970;1.943;0.000;0.996;-31.352;0.032;-2.163;14.306;0.000;0.997;-33.182
0738;-1.977;14.256;1.977;0.000;1.000;-103.493;0.006;-2.019;14.320;0.000;1.000;-102.869
0739;-1.967;14.566;1.967;0.000;0.998;-50.599;-0.008;-1.912;14.483;0.000;0.998;-49.011
0740;-1.937;13.237;1.937;0.000;0.995;-22.894;-0.014;-1.838;13.085;0.000;0.995;-21.454
0741;-1.955;14.183;1.955;0.000;0.997;-38.168;0.030;-2.166;14.505;0.000;0.997;-40.579
0742;-1.835;12.131;1.835;0.000;0.998;-59.350;0.036;-2.088;12.516;0.000;0.999;-71.965
0743;-2.012;15.927;2.012;0.000;0.981;21.090;0.008;-2.069;16.013;0.000;0.981;23.046
0747;-1.958;13.843;1.958;0.000;0.994;-16.987;0.016;-2.068;14.010;0.000;0.994;-15.551
0748;-1.871;13.949;1.871;0.000;0.998;-61.617;0.022;-2.026;14.185;0.000;0.999;-64.744
0749;-1.959;15.566;1.959;0.000;0.999;-79.492;0.027;-2.144;15.847;0.000;0.999;-92.451
0750;-1.918;12.375;1.918;0.000;0.997;-38.647;-0.042;-1.626;11.930;0.000;0.998;-45.913
0752;-1.982;16.069;1.982;0.000;0.999;-62.324;0.041;-2.264;16.498;0.000;0.999;-82.699
0754;-1.889;14.239;1.889;0.000;0.998;-53.562;-0.009;-1.823;14.139;0.000;0.998;-52.214
0755;-1.865;13.354;1.865;0.000;0.998;-58.062;-0.007;-1.815;13.278;0.000;0.998;-56.505
0756;-1.870;13.430;1.870;0.000;0.997;-46.357;0.026;-2.051;13.706;0.000;0.998;-48.603
0757;-1.982;13.234;1.982;0.000;0.998;-59.481;-0.031;-1.770;12.911;0.000;0.999;-67.089
0758;-1.977;16.100;1.977;0.000;0.999;-71.694;0.032;-2.201;16.441;0.000;0.999;-87.597
0759;-1.911;14.297;1.911;0.000;0.999;-72.879;-0.011;-1.835;14.181;0.000;0.999;-72.549
0760;-1.906;13.948;1.906;0.000;0.999;-69.594;-0.036;-1.660;13.572;0.000;0.999;-88.979
0762;-1.910;13.457;1.910;0.000;0.991;-7.223;0.027;-2.094;13.738;0.000;0.992;-6.400
0763;-2.001;15.352;2.001;0.000;0.998;-44.381;0.022;-2.153;15.583;0.000;0.998;-45.105
0765;-1.854;14.020;1.854;0.000;0.998;-57.080;0.019;-1.984;14.218;0.000;0.998;-58.086
0766;-1.869;13.155;1.869;0.000;0.989;-0.853;0.054;-2.240;13.721;0.000;0.990;-2.932
0768;-1.904;14.876;1.904;0.000;0.999;-63.425;0.010;-1.970;14.977;0.000;0.999;-62.361
0769;-1.955;14.332;1.955;0.000;0.997;-42.504;0.015;-2.058;14.490;0.000;0.997;-41.666
0770;-1.889;14.001;1.889;0.000;0.997;-45.526;-0.064;-1.445;13.325;0.000;0.999;-85.610
0771;-1.987;15.454;1.987;0.000;0.993;-10.106;0.035;-2.229;15.823;0.000;0.993;-10.371
0772;-2.017;15.654;2.017;0.000;0.996;-30.127;0.026;-2.199;15.931;0.000;0.997;-30.582
0774;-1.997;15.747;1.997;0.000;0.989;1.693;0.048;-2.333;16.259;0.000;0.990;0.672
0775;-1.931;12.658;1.931;0.000;0.997;-41.236;-0.034;-1.697;12.302;0.000;0.998;-45.392
0778;-1.949;14.097;1.949;0.000;0.998;-47.605;-0.039;-1.676;13.681;0.000;0.998;-56.689
0780;-2.011;15.767;2.011;0.000;0.999;-82.395;0.015;-2.114;15.924;0.000;0.999;-84.771
0781;-1.935;15.310;1.935;0.000;0.997;-36.378;0.013;-2.025;15.447;0.000;0.997;-35.097
0782;-1.973;15.004;1.973;0.000;0.999;-67.380;0.023;-2.130;15.244;0.000;0.999;-71.918
0783;-1.925;14.849;1.925;0.000;0.999;-87.876;-0.019;-1.791;14.646;0.000;1.000;-95.347
0784;-1.995;13.763;1.995;0.000;0.996;-31.670;0.008;-2.051;13.849;0.000;0.996;-29.908
0787;-1.985;14.375;1.985;0.000;0.992;-7.946;-0.017;-1.868;14.197;0.000;0.992;-6.427
0788;-1.843;12.161;1.843;0.000;0.998;-59.376;-0.009;-1.782;12.070;0.000;0.998;-58.045
0789;-1.972;14.609;1.972;0.000;0.999;-65.630;-0.006;-1.928;14.543;0.000;0.999;-64.054
0791;-2.021;15.502;2.021;0.000;0.998;-45.493;0.041;-2.305;15.935;0.000;0.998;-54.736
0792;-1.823;13.283;1.823;0.000;0.996;-38.478;0.052;-2.181;13.828;0.000;0.998;-51.524
0793;-1.958;14.781;1.958;0.000;0.998;-52.442;-0.005;-1.925;14.729;0.000;0.998;-50.607
0794;-1.976;14.857;1.976;0.000;0.997;-38.421;-0.002;-1.962;14.835;0.000;0.997;-36.440
0795;-1.971;13.266;1.971;0.000;0.998;-54.087;-0.008;-1.915;13.180;0.000;0.998;-52.578
0796;-1.967;14.129;1.967;0.000;0.998;-49.907;0.021;-2.112;14.349;0.000;0.998;-50.854
0797;-1.947;14.093;1.947;0.000;0.999;-62.734;0.024;-2.111;14.342;0.000;0.999;-66.732
0798;-1.966;14.861;1.966;0.000;0.999;-89.376;0.017;-2.084;15.041;0.000;1.000;-94.938
0799;-1.986;14.416;1.986;0.000;0.999;-79.623;0.023;-2.145;14.658;0.000;0.999;-88.057
0800;-1.956;13.148;1.956;0.000;0.992;-8.046;0.012;-2.041;13.278;0.000;0.992;-6.299
0802;-1.976;15.893;1.976;0.000;0.998;-50.208;-0.012;-1.894;15.768;0.000;0.998;-49.133
0803;-1.944;15.227;1.944;0.000;0.999;-78.981;-0.012;-1.861;15.101;0.000;0.999;-79.438
0804;-1.938;13.640;1.938;0.000;0.998;-48.357;0.001;-1.942;13.646;0.000;0.998;-46.359
0805;-1.982;14.734;1.982;0.000;0.999;-65.327;0.027;-2.168;15.017;0.000;0.999;-72.100
0806;-1.938;13.585;1.938;0.000;0.995;-21.988;-0.031;-1.724;13.260;0.000;0.995;-22.590
0807;-1.949;13.760;1.949;0.000;0.996;-29.840;-0.055;-1.568;13.180;0.000;0.997;-40.261
0808;-2.003;15.596;2.003;0.000;0.995;-21.367;0.039;-2.271;16.005;0.000;0.996;-23.502
0810;-1.905;13.415;1.905;0.000;0.995;-26.528;0.015;-2.010;13.574;0.000;0.995;-25.228
0811;-1.954;15.094;1.954;0.000;0.998;-46.276;-0.013;-1.867;14.961;0.000;0.998;-45.202
0812;-1.962;13.993;1.962;0.000;0.998;-56.452;0.006;-2.004;14.056;0.000;0.998;-54.741
0813;-1.911;14.293;1.911;0.000;1.000;-124.482;-0.003;-1.888;14.257;0.000;1.000;-123.306
0814;-2.018;16.488;2.018;0.000;0.999;-62.129;0.024;-2.181;16.737;0.000;0.999;-65.946
0815;-1.988;14.435;1.988;0.000;0.998;-52.191;0.011;-2.066;14.555;0.000;0.998;-51.099
0817;-1.832;11.642;1.832;0.000;0.996;-38.129;0.029;-2.033;11.948;0.000;0.997;-40.099
0818;-1.880;13.828;1.880;0.000;0.998;-54.643;-0.002;-1.865;13.804;0.000;0.998;-52.682
0819;-1.895;13.440;1.895;0.000;0.985;10.009;0.053;-2.265;14.003;0.000;0.986;9.225
0820;-1.957;14.849;1.957;0.000;0.995;-24.781;-0.047;-1.635;14.358;0.000;0.996;-29.719
0821;-1.966;13.284;1.966;0.000;0.998;-51.121;0.029;-2.167;13.590;0.000;0.998;-55.367
0822;-1.774;11.545;1.774;0.000;0.997;-44.462;-0.074;-1.262;10.766;0.000;1.000;-137.667
0823;-1.862;13.081;1.862;0.000;0.999;-90.583;-0.002;-1.849;13.060;0.000;0.999;-88.675
0824;-1.868;13.959;1.868;0.000;0.997;-41.906;-0.003;-1.845;13.924;0.000;0.997;-39.961
0825;-1.925;14.433;1.925;0.000;0.999;-63.975;0.008;-1.977;14.513;0.000;0.999;-62.559
0826;-1.947;13.538;1.947;0.000;0.998;-54.088;-0.014;-1.846;13.385;0.000;0.998;-53.680
0827;-1.981;14.644;1.981;0.000;0.999;-78.964;0.000;-1.982;14.647;0.000;0.999;-76.965
0828;-1.865;12.964;1.865;0.000;0.996;-35.763;-0.080;-1.314;12.124;0.000;0.999;-90.093
0829;-1.920;14.004;1.920;0.000;0.996;-31.066;-0.088;-1.308;13.073;0.000;1.000;-96.066
0830;-2.018;15.757;2.018;0.000;0.998;-51.417;0.009;-2.077;15.847;0.000;0.998;-49.914
0831;-1.925;14.207;1.925;0.000;0.998;-46.708;-0.011;-1.848;14.089;0.000;0.998;-45.433
0832;-1.913;13.642;1.913;0.000;0.998;-47.832;0.004;-1.942;13.686;0.000;0.998;-45.940
0833;-1.877;13.765;1.877;0.000;0.992;-12.760;0.049;-2.219;14.286;0.000;0.994;-15.934
0835;-2.017;15.497;2.017;0.000;0.999;-60.714;0.023;-2.177;15.740;0.000;0.999;-64.008
0836;-1.875;12.926;1.875;0.000;0.999;-74.106;-0.023;-1.716;12.683;0.000;0.999;-80.685
0837;-1.969;15.769;1.969;0.000;1.000;-101.446;0.003;-1.990;15.802;0.000;1.000;-99.784
0838;-1.894;14.212;1.894;0.000;0.999;-66.412;0.007;-1.944;14.289;0.000;0.999;-65.005
0839;-1.826;13.134;1.826;0.000;0.999;-67.098;-0.031;-1.608;12.803;0.000;0.999;-78.858
0840;-1.931;14.107;1.931;0.000;0.994;-16.768;0.045;-2.240;14.577;0.000;0.995;-19.535
0841;-1.963;13.873;1.963;0.000;0.998;-53.505;0.005;-1.997;13.925;0.000;0.998;-51.680
0842;-1.835;13.724;1.835;0.000;0.994;-22.813;-0.077;-1.301;12.911;0.000;0.997;-43.379
0843;-1.983;14.013;1.983;0.000;0.999;-67.528;0.013;-2.077;14.155;0.000;0.999;-67.678
0844;-2.008;14.435;2.008;0.000;0.998;-48.250;-0.008;-1.954;14.353;0.000;0.998;-46.620
0845;-2.005;15.666;2.005;0.000;0.996;-25.685;0.049;-2.341;16.179;0.000;0.997;-31.603
0846;-1.905;12.969;1.905;0.000;0.996;-30.362;-0.007;-1.855;12.892;0.000;0.996;-28.545
0847;-1.924;13.184;1.924;0.000;0.993;-14.948;-0.040;-1.651;12.767;0.000;0.994;-16.403
0848;-1.953;14.211;1.953;0.000;0.995;-23.394;0.028;-2.144;14.501;0.000;0.995;-23.549
0849;-1.915;13.456;1.915;0.000;0.997;-44.160;0.022;-2.065;13.684;0.000;0.998;-44.763
0851;-1.905;13.361;1.905;0.000;0.999;-65.394;-0.019;-1.772;13.159;0.000;0.999;-67.582
0852;-1.894;14.274;1.894;0.000;0.998;-55.339;-0.022;-1.741;14.040;0.000;0.998;-57.381
0853;-1.744;10.432;1.744;0.000;0.996;-36.317;0.066;-2.204;11.133;0.000;0.998;-62.206
0854;-1.979;14.428;1.979;0.000;0.995;-20.222;0.013;-2.067;14.563;0.000;0.995;-18.628
0855;-1.890;12.931;1.890;0.000;0.998;-54.171;-0.040;-1.611;12.506;0.000;0.999;-67.399
0856;-1.990;15.403;1.990;0.000;0.999;-87.639;0.010;-2.056;15.503;0.000;0.999;-87.698
0857;-1.939;14.200;1.939;0.000;0.999;-68.281;0.001;-1.948;14.215;0.000;0.999;-66.302
0858;-1.959;13.805;1.959;0.000;0.999;-67.748;0.023;-2.115;14.044;0.000;0.999;-72.236
0859;-2.012;15.202;2.012;0.000;0.990;0.444;0.047;-2.339;15.700;0.000;0.991;-0.531
0860;-1.892;13.326;1.892;0.000;0.998;-49.843;-0.011;-1.813;13.205;0.000;0.998;-48.697
0861;-1.931;14.964;1.931;0.000;0.997;-44.521;0.051;-2.280;15.497;0.000;0.999;-60.890
0862;-1.806;12.499;1.806;0.000;0.999;-94.304;0.016;-1.918;12.669;0.000;1.000;-100.269
0864;-1.988;15.442;1.988;0.000;1.000;-97.697;0.002;-2.003;15.465;0.000;1.000;-95.842
0865;-1.900;13.090;1.900;0.000;0.999;-65.200;0.013;-1.988;13.223;0.000;0.999;-64.930
0866;-1.992;15.002;1.992;0.000;0.998;-56.968;0.024;-2.158;15.255;0.000;0.999;-60.025
0867;-1.994;14.724;1.994;0.000;0.999;-62.584;0.028;-2.188;15.019;0.000;0.999;-69.370
0868;-1.935;14.240;1.935;0.000;0.995;-21.853;0.014;-2.034;14.391;0.000;0.995;-20.396
0870;-1.943;14.753;1.943;0.000;0.994;-16.371;0.044;-2.249;15.219;0.000;0.995;-18.970
0871;-1.870;14.052;1.870;0.000;0.999;-72.364;-0.026;-1.687;13.773;0.000;0.999;-81.398
0872;-1.922;13.905;1.922;0.000;0.998;-57.972;-0.050;-1.574;13.374;0.000;0.999;-91.569
0873;-1.916;13.568;1.916;0.000;0.995;-25.997;0.039;-2.183;13.975;0.000;0.996;-28.787
0874;-1.962;15.174;1.962;0.000;0.998;-46.604;0.027;-2.148;15.456;0.000;0.998;-49.061
0875;-2.017;16.324;2.017;0.000;0.989;2.414;0.007;-2.066;16.399;0.000;0.989;4.355
0876;-1.961;14.315;1.961;0.000;0.997;-38.074;0.022;-2.115;14.550;0.000;0.997;-38.351
0877;-1.946;14.982;1.946;0.000;0.998;-49.522;0.014;-2.041;15.127;0.000;0.998;-48.751
0878;-1.951;15.614;1.951;0.000;0.999;-85.591;-0.013;-1.858;15.472;0.000;0.999;-87.517
0880;-1.930;14.905;1.930;0.000;0.997;-40.248;0.027;-2.114;15.185;0.000;0.997;-41.769
0881;-1.959;14.297;1.959;0.000;0.999;-62.809;0.002;-1.975;14.321;0.000;0.999;-60.860
0882;-1.991;14.154;1.991;0.000;0.995;-20.114;0.019;-2.122;14.353;0.000;0.995;-19.006
0883;-1.961;14.592;1.961;0.000;0.999;-68.347;0.006;-2.000;14.652;0.000;0.999;-66.731
0884;-1.971;15.029;1.971;0.000;0.999;-78.667;-0.034;-1.736;14.671;0.000;1.000;-105.667
0885;-1.919;14.373;1.919;0.000;1.000;-113.640;-0.001;-1.915;14.366;0.000;1.000;-111.659
0886;-1.946;14.765;1.946;0.000;0.996;-33.056;0.035;-2.187;15.132;0.000;0.997;-35.953
0887;-1.843;14.538;1.843;0.000;0.998;-63.026;-0.043;-1.547;14.087;0.000;0.999;-88.000
0888;-1.839;12.776;1.839;0.000;1.000;-103.925;0.001;-1.848;12.789;0.000;1.000;-101.982
0889;-1.976;13.445;1.976;0.000;0.986;10.355;0.038;-2.240;13.847;0.000;0.986;10.983
0892;-1.843;12.635;1.843;0.000;0.998;-51.737;-0.033;-1.617;12.292;0.000;0.998;-57.996
0894;-1.820;13.034;1.820;0.000;1.000;-101.797;-0.003;-1.803;13.007;0.000;1.000;-100.027
0896;-1.842;13.408;1.842;0.000;0.999;-64.494;-0.028;-1.651;13.117;0.000;0.999;-71.618
0897;-1.964;14.454;1.964;0.000;0.996;-28.514;0.012;-2.046;14.580;0.000;0.996;-26.974
0898;-1.881;13.153;1.881;0.000;0.999;-68.010;-0.026;-1.702;12.880;0.000;0.999;-74.950
0899;-1.970;14.240;1.970;0.000;0.997;-39.119;0.016;-2.082;14.411;0.000;0.997;-38.351
0900;-1.986;14.323;1.986;0.000;0.996;-30.275;0.037;-2.242;14.713;0.000;0.997;-33.349
0901;-1.934;13.656;1.934;0.000;0.998;-57.371;0.006;-1.973;13.714;0.000;0.998;-55.625
0903;-1.961;14.769;1.961;0.000;0.999;-62.360;-0.003;-1.937;14.733;0.000;0.999;-60.473
0904;-1.893;13.640;1.893;0.000;0.997;-43.020;-0.071;-1.401;12.889;0.000;1.000;-98.573
0905;-1.966;14.818;1.966;0.000;0.998;-51.850;0.021;-2.113;15.042;0.000;0.998;-53.130
0906;-1.935;13.863;1.935;0.000;0.999;-94.042;0.018;-2.059;14.051;0.000;1.000;-102.031
0907;-1.977;14.590;1.977;0.000;1.000;-102.163;0.004;-2.003;14.629;0.000;1.000;-100.638
0908;-1.879;13.382;1.879;0.000;0.998;-47.404;0.055;-2.258;13.960;0.000;0.999;-72.148
0909;-1.956;14.520;1.956;0.000;0.997;-36.715;0.021;-2.099;14.739;0.000;0.997;-36.588
0910;-1.940;13.818;1.940;0.000;0.991;-6.478;0.016;-2.049;13.983;0.000;0.991;-4.871
0911;-1.958;12.910;1.958;0.000;0.996;-32.499;-0.049;-1.618;12.391;0.000;0.997;-41.027
0912;-1.934;12.287;1.934;0.000;0.997;-37.815;0.036;-2.181;12.663;0.000;0.997;-41.960
0914;-1.922;14.789;1.922;0.000;0.999;-64.676;0.026;-2.100;15.059;0.000;0.999;-70.400
0915;-1.758;11.720;1.758;0.000;0.995;-30.927;-0.084;-1.176;10.834;0.000;0.999;-78.347
0916;-1.995;15.233;1.995;0.000;0.998;-49.976;0.023;-2.152;15.473;0.000;0.998;-51.515
0918;-1.900;13.434;1.900;0.000;0.998;-48.291;-0.016;-1.786;13.262;0.000;0.998;-47.975
0919;-1.873;13.929;1.873;0.000;0.999;-80.357;-0.014;-1.775;13.779;0.000;0.999;-82.033
0921;-1.973;15.673;1.973;0.000;0.999;-75.195;0.024;-2.136;15.922;0.000;0.999;-82.602
0922;-1.918;14.498;1.918;0.000;0.994;-16.750;-0.033;-1.690;14.152;0.000;0.994;-17.243
